run_index	run_name	replicate	config_file	result_dir	fastq_file	genome	AAV	IS_site_bias	clonality	genome_fnam	AAV_genome_fnam	tes_panel_fnam	prob_file	empirical_sizes	sampling_prob_bed	expansion	events	seed	fastq_md5sum
22	HESI_ISA_simulation_022	rep3	config_files/HESI_ISA_simulation_022.yaml	simulation_output/HESI_ISA_simulation_022	rep3_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	500/500	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	2103	4e93560cd8e7eddc1f78c7071826a726
23	HESI_ISA_simulation_023	rep1	config_files/HESI_ISA_simulation_023.yaml	simulation_output/HESI_ISA_simulation_023	rep1_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	100/900	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	2201	d9f328c1ad991860d3988dc291816bdb
23	HESI_ISA_simulation_023	rep2	config_files/HESI_ISA_simulation_023.yaml	simulation_output/HESI_ISA_simulation_023	rep2_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	100/900	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	2202	0105c9d4ca4dfdec83cfb17c648eb5be
23	HESI_ISA_simulation_023	rep3	config_files/HESI_ISA_simulation_023.yaml	simulation_output/HESI_ISA_simulation_023	rep3_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	100/900	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	2203	1bdbab62da75382c40f5323c272159c6
24	HESI_ISA_simulation_024	rep1	config_files/HESI_ISA_simulation_024.yaml	simulation_output/HESI_ISA_simulation_024	rep1_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	1000	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	2301	5a1cde28b1e0a4c37d6b41d477a2ca63
24	HESI_ISA_simulation_024	rep2	config_files/HESI_ISA_simulation_024.yaml	simulation_output/HESI_ISA_simulation_024	rep2_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	1000	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	2302	c94a188f1f7fbac17a73f40007e4b5b1
24	HESI_ISA_simulation_024	rep3	config_files/HESI_ISA_simulation_024.yaml	simulation_output/HESI_ISA_simulation_024	rep3_simulated_reads.fastq.gz	HG001	pFZ-CBI-CAG-FXNco3	Liver	1000	../genomes/HG001_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	2303	5b7cdc0d8cf93d888b26957290987107
25	HESI_ISA_simulation_025	rep1	config_files/HESI_ISA_simulation_025.yaml	simulation_output/HESI_ISA_simulation_025	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[900, 1]	101	2401	66f60f3adf1a536d9029bbc0545feac8
25	HESI_ISA_simulation_025	rep2	config_files/HESI_ISA_simulation_025.yaml	simulation_output/HESI_ISA_simulation_025	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[900, 1]	101	2402	00d3f23a3ee8b3b4592366c7a2293c22
25	HESI_ISA_simulation_025	rep3	config_files/HESI_ISA_simulation_025.yaml	simulation_output/HESI_ISA_simulation_025	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[900, 1]	101	2403	f8701f23f5030e5d0ef0ab65e455acb0
26	HESI_ISA_simulation_026	rep1	config_files/HESI_ISA_simulation_026.yaml	simulation_output/HESI_ISA_simulation_026	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[500, 1]	501	2501	aa4d6cd945bf491d05a02f653b89c30a
26	HESI_ISA_simulation_026	rep2	config_files/HESI_ISA_simulation_026.yaml	simulation_output/HESI_ISA_simulation_026	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[500, 1]	501	2502	bd40ab79045bd7415f22def9d32e829a
26	HESI_ISA_simulation_026	rep3	config_files/HESI_ISA_simulation_026.yaml	simulation_output/HESI_ISA_simulation_026	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[500, 1]	501	2503	f6054a495464ae3c7f73ab4e0bc3f17b
27	HESI_ISA_simulation_027	rep1	config_files/HESI_ISA_simulation_027.yaml	simulation_output/HESI_ISA_simulation_027	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[100, 1]	901	2601	b132980476b9e2b8644a4e425f793d64
27	HESI_ISA_simulation_027	rep2	config_files/HESI_ISA_simulation_027.yaml	simulation_output/HESI_ISA_simulation_027	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[100, 1]	901	2602	98c4cc66048e0b647d1dbd2fda88f65e
27	HESI_ISA_simulation_027	rep3	config_files/HESI_ISA_simulation_027.yaml	simulation_output/HESI_ISA_simulation_027	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		[100, 1]	901	2603	f701fccd705037f8751c9e31610ebaeb
28	HESI_ISA_simulation_028	rep1	config_files/HESI_ISA_simulation_028.yaml	simulation_output/HESI_ISA_simulation_028	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		1	1000	2701	be6c7f73f1205fcb2f0190913be7677b
28	HESI_ISA_simulation_028	rep2	config_files/HESI_ISA_simulation_028.yaml	simulation_output/HESI_ISA_simulation_028	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		1	1000	2702	0f22a0d9fbed7ba9527a31378f0c0473
28	HESI_ISA_simulation_028	rep3	config_files/HESI_ISA_simulation_028.yaml	simulation_output/HESI_ISA_simulation_028	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt		1	1000	2703	032235857beb43954ee35d2fa221ab38
29	HESI_ISA_simulation_029	rep1	config_files/HESI_ISA_simulation_029.yaml	simulation_output/HESI_ISA_simulation_029	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	2801	c17bb882d43b12234795c623129c5888
29	HESI_ISA_simulation_029	rep2	config_files/HESI_ISA_simulation_029.yaml	simulation_output/HESI_ISA_simulation_029	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	2802	e18ce6be9d58502a60c7d5e84a04beab
29	HESI_ISA_simulation_029	rep3	config_files/HESI_ISA_simulation_029.yaml	simulation_output/HESI_ISA_simulation_029	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	2803	5b7221713bc489361aa0d4e222a41c62
30	HESI_ISA_simulation_030	rep1	config_files/HESI_ISA_simulation_030.yaml	simulation_output/HESI_ISA_simulation_030	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	2901	4c0613b1cff36fac7d7722fdcd2815c4
30	HESI_ISA_simulation_030	rep2	config_files/HESI_ISA_simulation_030.yaml	simulation_output/HESI_ISA_simulation_030	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	2902	0342251c564855d75bb2ac5cb0a4bc53
30	HESI_ISA_simulation_030	rep3	config_files/HESI_ISA_simulation_030.yaml	simulation_output/HESI_ISA_simulation_030	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	2903	ea0a7faa0b63beff5d0663c5eb238635
31	HESI_ISA_simulation_031	rep1	config_files/HESI_ISA_simulation_031.yaml	simulation_output/HESI_ISA_simulation_031	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	3001	d7396fd9ed9d0155ea61c4eafe26621f
31	HESI_ISA_simulation_031	rep2	config_files/HESI_ISA_simulation_031.yaml	simulation_output/HESI_ISA_simulation_031	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	3002	473f8ac77148c76dc90096d742b3d0b4
31	HESI_ISA_simulation_031	rep3	config_files/HESI_ISA_simulation_031.yaml	simulation_output/HESI_ISA_simulation_031	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	3003	4451c586c3a1b04f1d305e646a5c6b2e
32	HESI_ISA_simulation_032	rep1	config_files/HESI_ISA_simulation_032.yaml	simulation_output/HESI_ISA_simulation_032	rep1_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	3101	35ce5ce160860cf37944471c0936de8f
32	HESI_ISA_simulation_032	rep2	config_files/HESI_ISA_simulation_032.yaml	simulation_output/HESI_ISA_simulation_032	rep2_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	3102	3ac898abc0bd72024bab98497fa83161
32	HESI_ISA_simulation_032	rep3	config_files/HESI_ISA_simulation_032.yaml	simulation_output/HESI_ISA_simulation_032	rep3_simulated_reads.fastq.gz	HG002	CMV-EGFP-WPRE	Liver	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_tes_panel.fa	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_breakend_prob.bed	../AAVs/CMV-EGFP-WPRE/CMV-EGFP-WPRE_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	3103	49b27de9ee79865cdb9582f4746245e3
33	HESI_ISA_simulation_033	rep1	config_files/HESI_ISA_simulation_033.yaml	simulation_output/HESI_ISA_simulation_033	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[900, 1]	101	3201	d57f9a334adb1fc24c3038db0b032cdc
33	HESI_ISA_simulation_033	rep2	config_files/HESI_ISA_simulation_033.yaml	simulation_output/HESI_ISA_simulation_033	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[900, 1]	101	3202	21968dd1ca4ed1822d67daabf5a39260
33	HESI_ISA_simulation_033	rep3	config_files/HESI_ISA_simulation_033.yaml	simulation_output/HESI_ISA_simulation_033	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[900, 1]	101	3203	f6bd5cd4db42caa14dda8a585678dac2
34	HESI_ISA_simulation_034	rep1	config_files/HESI_ISA_simulation_034.yaml	simulation_output/HESI_ISA_simulation_034	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[500, 1]	501	3301	36309bf02eebe6e6f9b13f8257522c58
34	HESI_ISA_simulation_034	rep2	config_files/HESI_ISA_simulation_034.yaml	simulation_output/HESI_ISA_simulation_034	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[500, 1]	501	3302	00cba81f9ae696fe5b51b8115cb92722
34	HESI_ISA_simulation_034	rep3	config_files/HESI_ISA_simulation_034.yaml	simulation_output/HESI_ISA_simulation_034	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[500, 1]	501	3303	e89de092b35d7f9d2b79749aea6e5372
35	HESI_ISA_simulation_035	rep1	config_files/HESI_ISA_simulation_035.yaml	simulation_output/HESI_ISA_simulation_035	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[100, 1]	901	3401	623e780f6e88d4a8a5917d9e788a0764
